OID_;Name;Northing;Easting;Elevation;Waypoint;soil_moist;Average_so;F5cm;F10cm;F15cm;Soil_class;O_horizon;Kpa5;Kpa10;Kpa15;Note;Prob;Classified
365;1004a;6779198,079619999974966;475297,868729999987409;228,148709999999994;1004a;34,000000000000000;35,500000000000000;4,000000000000000;9,000000000000000;15,000000000000000;3,000000000000000;0,000000000000000;1652,919576980000102;1474,091314530000091;1331,028704569999945; ;83;2
366;1005a;6779199,530469999648631;475295,363279999990482;223,680039999999991;1005a;34,799999999999997;22,500000000000000;7,000000000000000;12,000000000000000;15,000000000000000;3,000000000000000;0,000000000000000;963,153421825000009;1116,434789639999963;1331,028704569999945; ;61;2
367;1001;6779202,338550000451505;475316,681199999991804;224,247880000000009;1001;100,000000000000000;80,000000000000000;23,000000000000000;43,000000000000000;58,000000000000000;3,000000000000000;0,000000000000000;323,370321396000008;342,898584636000010;376,455772616999980; ;85;2
368;1002;6779201,567510000430048;475320,037320000003092;224,106500000000011;1002;68,500000000000000;80,000000000000000;17,000000000000000;36,000000000000000;50,000000000000000;3,000000000000000;0,000000000000000;422,160358961999975;401,121739850999973;429,734261842000024; ;96;2
369;1003;6779201,431060000322759;475323,853880000009667;223,580649999999991;1003;44,000000000000000;41,000000000000000;15,000000000000000;23,000000000000000;30,000000000000000;3,000000000000000;0,000000000000000;472,653044829999999;603,275427833999970;687,246959765000042; ;92;2
370;1004;6779201,193040000274777;475327,851520000025630;223,729600000000005;1004;31,399999999999999;34,500000000000000;26,000000000000000;36,000000000000000;40,000000000000000;3,000000000000000;0,000000000000000;291,073578345999977;401,121739850999973;526,301523563000046; ;81;2
371;1005;6779200,201030000112951;475331,388020000013057;223,351319999999987;1005;100,000000000000000;33,000000000000000;22,000000000000000;27,000000000000000;27,000000000000000;4,000000000000000;0,000000000000000;336,093280779999986;520,340581481999948;758,778264744000012;block.svacka;79;2
372;1006;6779198,669780000112951;475334,739349999988917;223,495319999999992;1006;100,000000000000000;23,000000000000000;22,000000000000000;29,000000000000000;32,000000000000000;4,000000000000000;0,000000000000000;336,093280779999986;487,452625169999976;647,010600715000010; ;78;2
373;1007;6779195,978210000321269;475338,049799999978859;223,417149999999992;1007;100,000000000000000;22,000000000000000;25,000000000000000;30,000000000000000;34,000000000000000;4,000000000000000;0,000000000000000;300,977912881000009;472,653044829999999;611,507930964000025; ;81;2
374;1008;6779190,659219999797642;475346,495330000005197;223,598759999999999;1008;26,699999999999999;19,500000000000000;18,000000000000000;19,000000000000000;25,000000000000000;4,000000000000000;0,000000000000000;401,121739850999973;721,130209491999949;816,003308726000000;tjock, poros, ganska torrt lager med mossa. under detta  r det block;82;2
375;1009;6779183,086199999786913;475352,715830000001006;223,590319999999991;1009;69,500000000000000;20,000000000000000;20,000000000000000;28,000000000000000;37,000000000000000;4,000000000000000;0,000000000000000;365,356087361999982;503,309318392000023;565,450413450000042;samma mark som ovan;87;2
376;1001;6779052,308910000137985;475291,790180000010878;220,166860000000014;1001;69,000000000000000;48,000000000000000;13,000000000000000;20,000000000000000;25,000000000000000;3,000000000000000;0,000000000000000;538,681941733000031;687,246959765000042;816,003308726000000; ;64;2
377;1002;6779053,218270000070333;475295,820390000008047;220,196940000000012;1002;24,000000000000000;44,500000000000000;9,000000000000000;15,000000000000000;19,000000000000000;3,000000000000000;0,000000000000000;758,778264744000012;901,840874700999962;1059,962706759999946; ;61;2
378;1003;6779054,401490000076592;475299,652630000025965;221,389890000000008;1003;25,199999999999999;24,000000000000000;9,000000000000000;13,000000000000000;15,000000000000000;3,000000000000000;0,000000000000000;758,778264744000012;1033,898668510000107;1331,028704569999945; ;14;1
379;1004;6779053,451050000265241;475301,714399999997113;222,974109999999996;1004;25,600000000000001;18,000000000000000;6,000000000000000;8,000000000000000;13,000000000000000;3,000000000000000;0,000000000000000;1116,434789639999963;1652,919576980000102;1529,115395280000030; ;17;1
380;1005;6779053,493390000425279;475307,674679999996442;225,262609999999995;1005;26,300000000000001;28,000000000000000;8,000000000000000;12,000000000000000;13,000000000000000;3,000000000000000;0,000000000000000;848,192395967000039;1116,434789639999963;1529,115395280000030; ;3;1
381;1006;6779053,004540000110865;475312,948210000002291;221,770160000000004;1006;19,800000000000001;30,000000000000000;7,000000000000000;8,000000000000000;12,000000000000000;3,000000000000000;0,000000000000000;963,153421825000009;1652,919576980000102;1652,919576980000102; ;7;1
382;1007;6779060,728880000300705;475311,487299999978859;227,092849999999999;1007;21,500000000000000;24,000000000000000;7,000000000000000;10,000000000000000;13,000000000000000;3,000000000000000;0,000000000000000;963,153421825000009;1331,028704569999945;1529,115395280000030; ;9;1
383;2001a;6779002,989620000123978;475330,473409999976866;223,356290000000001;2001a;79,000000000000000;39,000000000000000;15,000000000000000;27,000000000000000;35,000000000000000;3,000000000000000;2,000000000000000;472,653044829999999;520,340581481999948;595,278139077999981; ;87;2
384;2002a;6778999,205910000018775;475332,596629999985453;221,761480000000006;2002a;21,800000000000001;27,000000000000000;12,000000000000000;19,000000000000000;23,000000000000000;3,000000000000000;2,000000000000000;579,950002296999969;721,130209491999949;883,180534272000045; ;95;2
385;2003a;6778994,020019999705255;475330,341490000020713;223,473980000000012;2003a;38,600000000000001;24,500000000000000;10,000000000000000;19,000000000000000;20,000000000000000;3,000000000000000;2,000000000000000;687,246959765000042;721,130209491999949;1009,137832170000024; ;87;2
386;2004a;6778988,186099999584258;475325,238200000021607;217,895309999999995;2004a;37,000000000000000;29,500000000000000;13,000000000000000;18,000000000000000;22,000000000000000;3,000000000000000;2,000000000000000;538,681941733000031;758,778264744000012;921,349412422000000; ;29;1
387;2005a;6778986,974449999630451;475333,654280000017025;224,445500000000010;2005a;42,200000000000003;37,500000000000000;13,000000000000000;18,000000000000000;22,000000000000000;3,000000000000000;20,000000000000000;538,681941733000031;758,778264744000012;921,349412422000000; ;70;2
388;2006a;6778981,984659999608994;475330,227799999993294;219,274349999999998;2006a;22,199999999999999;30,000000000000000;12,000000000000000;16,000000000000000;19,000000000000000;3,000000000000000;14,000000000000000;579,950002296999969;848,192395967000039;1059,962706759999946; ;17;1
389;2007a;6778979,984849999658763;475330,370999999984633;221,352339999999998;2007a;27,399999999999999;22,000000000000000;8,000000000000000;12,000000000000000;15,000000000000000;3,000000000000000;5,000000000000000;848,192395967000039;1116,434789639999963;1331,028704569999945; ;17;1
390;2008a;6778970,230449999682605;475329,931489999988116;226,340380000000010;2008a;22,600000000000001;27,500000000000000;8,000000000000000;13,000000000000000;16,000000000000000;3,000000000000000;18,000000000000000;848,192395967000039;1033,898668510000107;1250,555986470000107; ;3;1
391;2001;6779006,140139999799430;475330,719830000016373;224,995239999999995;2001;100,000000000000000;73,000000000000000;22,000000000000000;34,000000000000000;42,000000000000000;3,000000000000000;5,000000000000000;336,093280779999986;422,160358961999975;503,309318392000023; ;78;2
392;2002;6779010,834610000252724;475330,237900000007357;219,547689999999989;2002;41,200000000000003;30,000000000000000;4,000000000000000;10,000000000000000;15,000000000000000;3,000000000000000;12,000000000000000;1652,919576980000102;1331,028704569999945;1331,028704569999945; ;65;2
393;2003;6779014,856490000151098;475329,535380000015721;219,530990000000003;2003;41,100000000000001;25,500000000000000;10,000000000000000;15,000000000000000;17,000000000000000;3,000000000000000;10,000000000000000;687,246959765000042;901,840874700999962;1179,550646969999889; ;85;2
394;2004;6779021,434650000184774;475326,286220000009052;218,487850000000009;2004;34,399999999999999;20,500000000000000;15,000000000000000;18,000000000000000;20,000000000000000;3,000000000000000;10,000000000000000;472,653044829999999;758,778264744000012;1009,137832170000024; ;62;2
395;2005;6779021,078200000338256;475329,932519999973010;223,170989999999989;2005;39,000000000000000;22,000000000000000;8,000000000000000;14,000000000000000;16,000000000000000;3,000000000000000;9,000000000000000;848,192395967000039;963,153421825000009;1250,555986470000107; ;58;2
396;2006;6779025,788340000435710;475329,147739999985788;220,236289999999997;2006;31,699999999999999;22,000000000000000;10,000000000000000;15,000000000000000;18,000000000000000;3,000000000000000;10,000000000000000;687,246959765000042;901,840874700999962;1116,434789639999963; ;49;2
397;2007;6779035,333220000378788;475327,445290000003297;221,384230000000002;2007;34,700000000000003;22,000000000000000;9,000000000000000;15,000000000000000;17,000000000000000;3,000000000000000;7,000000000000000;758,778264744000012;901,840874700999962;1179,550646969999889; ;26;1
398;1000;6779138,099270000122488;597434,601479999953881;122,476079999999996;1000;9,800000000000001;20,000000000000000;10,000000000000000;14,000000000000000;18,000000000000000;5,000000000000000;10,000000000000000;171,811739999999986;240,788354999999996;286,772765999999990; ;29;1
399;1001;6779132,118119999766350;597454,528879999998026;122,665220000000005;1001;19,699999999999999;40,000000000000000;13,000000000000000;19,000000000000000;24,000000000000000;5,000000000000000;6,000000000000000;134,670485000000014;180,282552000000010;212,048099000000008; ;15;1
400;1002;6779135,694609999656677;597430,804959999979474;122,407749999999993;1002;9,199999999999999;15,000000000000000;10,000000000000000;16,000000000000000;20,000000000000000;5,000000000000000;8,500000000000000;171,811739999999986;212,048099000000008;252,284458000000001; ;8;1
401;1003;6779130,730080000124872;597429,119189999997616;122,222189999999998;1003;13,600000000000000;24,000000000000000;18,000000000000000;27,000000000000000;29,000000000000000;5,000000000000000;6,500000000000000;100,280434999999997;130,085145000000011;177,361582999999996; ;17;1
402;1004;6779130,817680000327528;597423,401569999987260;122,227540000000005;1004;17,899999999999999;10,000000000000000;30,000000000000000;33,000000000000000;34,000000000000000;4,000000000000000;7,000000000000000;64,514781999999997;108,408991999999998;152,876982999999996; ;38;2
403;1005;6779132,249560000374913;597421,005140000022948;121,932720000000003;1005;26,199999999999999;20,000000000000000;10,000000000000000;27,000000000000000;35,000000000000000;4,000000000000000;22,000000000000000;171,811739999999986;130,085145000000011;148,819535000000002; ;64;2
404;1010;6779133,937090000137687;597403,069140000035986;121,640479999999997;1010;13,400000000000000;30,000000000000000;0,000000000000000;15,000000000000000;20,000000000000000;4,000000000000000;26,000000000000000;0,000000000000000;225,460218999999995;252,284458000000001; ;28;1
405;1011;6779133,249950000084937;597399,573489999980666;121,922860000000000;1011;9,600000000000000;5,000000000000000;0,000000000000000;11,000000000000000;14,000000000000000;5,000000000000000;3,000000000000000;0,000000000000000;303,494370000000004;355,749381000000028; ;25;1
406;1012;6779129,291009999811649;597396,967779999948107;121,644840000000002;1012;9,199999999999999;10,000000000000000;12,000000000000000;15,000000000000000;17,000000000000000;5,000000000000000;5,000000000000000;144,987501000000009;225,460218999999995;294,887661999999978; ;52;2
407;1013;6779129,250579999759793;597392,781749999965541;121,754090000000005;1013;16,800000000000001;10,000000000000000;22,000000000000000;16,000000000000000;18,000000000000000;5,000000000000000;13,500000000000000;84,023319999999998;212,048099000000008;279,108697000000006; ;53;2
408;1014;6779120,455969999544322;597375,938029999961145;122,165869999999998;1014;14,600000000000000;15,000000000000000;20,000000000000000;25,000000000000000;27,000000000000000;5,000000000000000;9,000000000000000;91,339022000000000;139,622653000000014;189,694566000000009; ;8;1
409;1001;6788896,800139999948442;482994,695629999972880;332,334499999999991;1001;100,000000000000000;36,500000000000000;28,000000000000000;42,000000000000000;51,000000000000000;4,000000000000000;36,500000000000000;273,387266674999978;350,027950581000027;422,160358961999975; ;89;2
410;1002;6788897,772900000214577;482989,982200000027660;328,984730000000013;1002;100,000000000000000;27,500000000000000;26,000000000000000;34,000000000000000;42,000000000000000;4,000000000000000;27,500000000000000;291,073578345999977;422,160358961999975;503,309318392000023; ;71;2
411;1003;6788896,832650000229478;482986,096669999998994;328,985999999999990;1003;100,000000000000000;23,500000000000000;15,000000000000000;18,000000000000000;20,000000000000000;4,000000000000000;23,500000000000000;472,653044829999999;758,778264744000012;1009,137832170000024; ;80;2
